review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2DTTB31Q7RZTN,4,0,0,N,Y
R2S9MEIAOVAAD9,5,0,0,N,Y
R23CIZVFISZFI1,5,0,0,N,Y
RD5X1SVNQ17V,5,0,0,N,Y
R2WIIS7KM38VPE,5,0,0,N,Y
R2LN07V4FTN8IB,5,1,1,N,Y
RJ5T27QJO8SD4,1,1,2,N,N
R3L4DOXJOPPSYE,5,0,0,N,Y
R368HPVM8ZZZT4,5,0,0,Y,Y
R7O1YHKYIXY3U,5,0,0,Y,Y
R1WTS82L16MNI7,5,0,0,Y,Y
RHP55RMPCCUM0,2,0,1,Y,Y
R19BHE84FP8V21,3,0,0,Y,Y
RAFI9H629K653,5,3,3,Y,Y
R3CF50MJ2CFDIX,4,0,0,Y,N
R1L95NNQS8T86N,5,0,0,Y,Y
R35OFPSRLQ0EM8,5,1,1,Y,Y
ROFV6ZGNY7J96,5,0,0,Y,Y
RY5Z22BMHEN10,5,0,0,Y,Y
RF5546QLXQ0IM,1,0,0,Y,Y
RAB4CHAGDGYH7,5,0,0,Y,Y
R1FPHQ17K8E9DI,1,0,8,Y,Y
R3U5YHF8IUAPET,1,0,0,Y,Y
R3K37NOS3T5HUC,5,0,0,Y,Y
RGR3J8ZVJ9TWB,5,0,0,Y,Y
R4NU9RXJKCFPJ,5,0,1,Y,Y
R171IBHPLVVJ6S,2,1,1,Y,Y
RGRUW4YVB29EV,1,1,2,Y,Y
RM61Q23U5FB16,5,0,0,Y,Y
R271XZKUGWAB5R,5,0,0,N,N
R1FB6AC4ERMTIH,1,0,0,N,Y
R1GEG2UVZI1911,5,0,0,N,Y
R3EYUG96F6MRZQ,5,7,7,N,Y
RS8UYWNN9KB8Z,5,0,0,N,Y
RIO2MC5V6AMHN,5,4,4,N,Y
R3TBFS3H47GAHP,1,0,0,N,Y
R1I3M3T6WP1FO7,4,0,0,N,Y
REDSY4RMDSNGU,4,0,0,N,Y
R1J31RPA4OAQU7,5,0,0,N,Y
R1VGL8HK4KPFF7,5,0,0,N,N
R3G3AOUQVEUL3V,5,0,0,N,Y
R3AOI1302SRUP5,5,0,0,N,Y
R1B8ZW2Z28M4CO,5,0,0,N,Y
R2QL9WA9V3M5KY,5,0,0,N,Y
R1YGWGS83PWS0W,5,0,0,N,Y
R2MXJPR69KDH40,5,0,0,N,Y
RYGG6LDUTJ6LL,5,0,0,N,N
R3BMTXCR8ZYV1,5,0,0,N,Y
RAF7UZRMLCU50,1,0,0,N,Y
RBD3HFKTY3TJ5,5,0,0,N,Y
RQHMM10DVAJ64,5,1,3,N,Y
RRLKRD3LHBVT,5,0,0,N,Y
R1SC4HP6VB15LV,5,0,0,N,Y
R2U7N3QP6BAQUC,5,0,0,N,Y
R1T4ZSCB1SQ8AS,5,0,0,N,Y
RZFQ94SVB5WGN,5,0,0,N,Y
R1H2WELW8EOW52,4,0,0,N,Y
R11LUV16QCP61N,1,0,0,N,Y
R15C9R80ZIFFU2,5,0,0,N,Y
RXASN1DNILD9J,3,8,8,N,N
R1CVXPN8MONI2M,4,0,0,N,Y
ROMA9O4M27N28,5,2,2,N,Y
R387P76F9VOL9,5,0,0,N,Y
R2SHG2G1IXMETN,5,0,0,N,Y
R21JXJ5M48J8VT,5,0,0,N,Y
R1MR8KNAZEL56U,5,0,0,N,Y
R36VBMALAMU3LE,1,0,0,N,Y
RQYANGHFNKJO2,5,0,0,N,Y
R3L02MZXLOSDG3,1,0,0,N,N
R8JRYQGXTXR2D,1,0,0,N,Y
R22XNPZT9IHSDZ,5,0,0,N,Y
R1IAEY8JAXVQIG,5,0,0,N,Y
R1HSNWMNTDT5BM,5,0,0,N,Y
R3BEXTDWGKB0IV,4,0,0,N,Y
R355R8M0W7TNK7,5,0,0,N,Y
R1XVJDIIUV8A9R,1,2,17,N,Y
RBXT7RSW3ADGS,2,0,0,N,Y
R34Q663MNLP27C,5,1,1,N,N
R1ALV92MPGPEI,5,0,0,N,Y
R27J6CO18TV1AV,4,0,0,N,Y
R2ACH44SBPWKL9,3,0,0,N,Y
R3IE3XW91X52GG,5,0,0,N,Y
R1RWDWUYZD7ZIA,5,0,0,N,Y
RGGWOF5T3LHJ6,5,0,0,N,Y
R1OOINPQ1E8NGH,5,0,0,N,N
R29IMM35H9KOJH,1,1,2,N,Y
R28JJZD0746ZTH,4,1,1,N,N
R1DU81QKVEH7X4,5,0,0,N,Y
R3QAEJYXS9D4Q0,5,0,0,N,Y
RC4ZWHTGYJ43R,5,0,0,N,Y
R1MOYGJAOX85ZK,5,1,2,N,N
R1CYXNJ9AGIKAL,5,1,1,N,Y
R3GXMA0QR10LQ7,1,0,0,N,Y
RPCUDLU17ZQ27,3,0,0,N,Y
RAV651CGKKK5M,1,3,5,N,Y
R2TXWWTY7TZNLM,5,0,0,N,Y
R3HSCK5R7MP3L5,5,0,0,N,Y
R1KQGBN9Y75RVG,3,0,0,N,Y
R3SXF9EBZ4ITPF,1,1,4,N,Y
R1WCO1GIS1JWLP,1,0,0,N,Y
R2MJX3Y2NJUXB4,5,0,0,N,Y
R18GP92HZVEX6V,5,4,8,N,N
R3AA40J85B3JPB,5,0,1,N,Y
R1A092OI1IK5H4,5,0,0,N,Y
R3ON140V54Z94K,5,2,3,N,Y
RT75T5MMV5M2Z,4,0,0,N,Y
R3TGX8CGTGK4QA,2,0,0,N,Y
RSH91CGZBT6D3,2,0,2,N,Y
R2ZXYETMLE90A2,5,0,0,N,Y
R2R50YI9UMUHCT,5,0,0,Y,Y
R19XYUHQOENXGS,5,0,0,Y,Y
R34YZF4JLQOGY5,5,0,1,Y,Y
R31AH2R70RNP9S,4,0,0,Y,Y
RSAGMYR5OHD07,1,0,0,Y,Y
R2AJEPWWM21GXV,3,3,7,Y,Y
R1R8K4MR9L9NSU,5,0,0,Y,Y
R3CQI67E76GD69,5,0,0,Y,Y
R1NZ47ZBEPCVWO,5,0,0,Y,Y
R3BH91YUOH0KVK,5,0,0,Y,Y
R1ZFJM75YE8SXZ,5,0,0,N,Y
R2NJY98QCXYJSD,5,0,0,N,Y
R1AP42EYV6LVZI,1,0,0,N,Y
R15RUMO9UBZ4RK,4,0,0,N,Y
R1SSR3GYHR0N38,5,2,2,N,Y
R2P0PCSND9SXNF,5,0,0,N,Y
R2SAME1QTNNE9Z,5,0,0,N,Y
R1T3R6LHN1ZQJJ,1,0,0,N,Y
R2ONYPNTI8ZZUU,5,0,0,N,Y
R30TTX3TZT85ES,5,0,0,N,Y
RPHVN4N4U9BCU,5,0,0,N,Y
R1JCHI9KT1BREE,5,0,0,Y,Y
RPZGZHQLW1WDZ,3,0,1,N,Y
R33FAZMI2DZOSO,5,0,0,N,Y
R2KWHUVWT6UU8Q,5,0,0,N,Y
R1651N5KYMQ3FY,4,0,0,N,Y
R3M6244QXI6TKM,3,0,1,N,Y
R2W9BDXF4ZCTKE,5,1,1,N,Y
R26MP255VV8N8P,1,0,1,Y,Y
R3585MFLHQKXJQ,2,0,1,N,Y
R1R257DWHZ1LZA,1,0,0,N,Y
R1YXZGX8NGOFLB,1,0,0,N,Y
R2LHSWXUU52QRB,5,0,0,N,Y
R2ZGSP7UIH10TG,5,0,0,N,N
R3BXZJHOE7GX56,5,0,1,N,Y
R364PNLNM3VN0F,5,0,0,N,Y
R3EEUA8TZASMRT,5,0,0,N,Y
R3DTTF5UL4OKBZ,5,0,0,N,Y
R3DJCIH2X9JSX1,3,0,0,N,Y
R3NVJDF0BA2BKW,4,0,0,N,Y
R2PQW85NTTZ87P,5,0,0,N,Y
R7YMNH5F2Y7Z8,5,0,0,N,N
R28FYGZ4WGS32L,5,1,1,N,Y
R28KFWMM3NV3WF,5,0,0,N,Y
R1L3DIPHB5502B,5,0,0,N,Y
R1KLIAMASYFCVG,1,0,0,N,Y
RTUZTASZL09JK,5,0,0,N,Y
RBSD6X78P7BH5,5,0,0,N,Y
RH55C5TS099GQ,4,0,0,N,Y
R2DOU1LPJA80YH,5,0,1,N,Y
R27RSWIQ3N5KRP,5,0,0,N,Y
R1QZRHCLSLF2BG,5,0,0,N,Y
RB86NN50RKRZ0,1,0,0,N,Y
R28CAAAG6WDWWR,1,0,0,N,Y
R3FOOXQD0GPEO5,5,0,0,N,Y
R1VD89O7R21101,5,0,0,N,Y
R10VSW19ZJL2F9,5,0,1,N,Y
RRT8VMKS56OE0,5,0,0,N,Y
R27C7BW5AIQEGL,5,0,0,N,N
R31CRA747WAO44,4,0,0,N,Y
R3OIGVF3GO9L0,5,0,0,N,Y
R1VCG5NOSZZIYS,4,0,0,N,Y
R24UWDIU92QM7Z,1,2,2,N,Y
R1QEEO1N98IYNS,5,0,0,N,Y
R3BEA0ZJ7TF0NP,4,0,0,N,Y
R1LRQTWZAI0Y4B,3,3,6,N,N
R3JRQ3N85TXT9P,1,4,6,N,Y
RJADUV1SX44CF,4,0,0,N,Y
RG6FLEUPRG5ZD,5,0,0,N,N
R1ZQ012M6447DA,4,2,2,N,Y
R3PCKYBYG4NG1G,5,0,1,N,N
R22A2NTFBTY7P5,5,0,0,N,Y
R5VKKWEE13NTM,4,2,2,N,Y
R1EHDJ0RZT66WQ,5,1,1,N,Y
RHEU0LSDUPCLF,5,0,1,N,Y
R180QYSZY10KVX,1,1,1,N,Y
R3P67CNSHFVIMI,5,0,0,N,Y
RPO1UKB78QWZA,5,6,10,N,Y
R3F9NA0O3TV6F5,1,0,0,N,Y
R2BBRE6OFD811D,5,0,0,N,Y
R1Y2910SZWT13J,5,0,0,N,Y
R1DHP6IZ17KAL7,4,1,1,N,N
R17RQG44X1RAG4,3,0,0,N,Y
R10VLUMX1PAI8Z,5,0,0,N,Y
R1CUCROK3Q1WU2,5,0,0,N,Y
R3H233ECUXFOCH,5,0,0,N,Y
R1K00480H0GQ95,5,1,1,N,Y
R3QRM37OH6ZAIR,5,0,0,N,Y
RC6ZCAZG69XC6,5,0,0,N,Y
RTM90CLQYX37U,5,0,0,N,Y
RZ02F77S8SGU1,4,0,0,N,Y
R30GI49WUJC07V,5,0,0,N,Y
R3HYVZNPB1H09N,1,1,2,N,Y
R2HDVA7ULE93NT,4,0,0,N,Y
RES6S0AR9CBT1,5,0,0,N,Y
RM3BF9GU47INR,1,0,0,N,Y
R2RHCEWD3A3RBL,5,0,1,N,Y
R1VIWP6Y30VJQP,1,1,3,N,Y
R3TRMZGXQWZZO9,5,0,0,N,Y
R313ZDYUUN6XP4,5,1,1,N,Y
R110OVYSZWETZQ,5,0,1,N,Y
R1624L1VYSUA86,3,0,0,N,N
R21B5MKV1CR760,1,0,2,N,Y
R3K05478LP7WO3,5,0,0,N,Y
R1UPVMSFAIPRR1,5,0,0,N,Y
R34KC06KSQ9KVY,5,0,0,N,Y
RTB66N2STS14L,5,5,6,N,N
RT2SR0SX3P4BJ,5,0,0,N,Y
R1XFQ5V83PAGMQ,5,0,0,N,Y
R2DHQC2TM16TJ9,5,0,0,N,Y
R3CHJBPX3XCQ1P,5,0,0,N,Y
R3U2EKJIOSSZ4U,5,0,0,N,Y
R3EA1HY4WARX8J,5,0,0,N,Y
R2UJJ5MGPD48V,1,0,1,N,N
R2NVJGY9UP6K96,1,0,0,N,Y
RW86XDH0IFODM,4,0,0,N,Y
RM1DO6T6IHZ79,2,0,0,N,Y
R37BN68LJQC94J,1,0,0,N,Y
R18XYVJ43PCIC4,1,1,1,N,Y
RGL5MHNOT1S81,5,0,0,N,Y
R1LT96TK0XCRYK,4,0,0,N,Y
R1EULUHVE6B3J4,5,0,0,N,Y
R332CTZ9O8ZXRG,4,0,0,N,Y
R3HRA0W0M1POCM,4,0,0,N,N
R1R6ESRT6UZ4M0,5,0,0,Y,Y
R28FYE033N07YU,1,1,1,Y,Y
R3SZ8E2HWYQP6F,5,0,0,Y,Y
R3C0V6BGSDRJJH,5,0,0,Y,Y
R3JLICE8ZJIDBB,5,0,0,Y,Y
R1L9XO90NSUO0E,5,0,0,Y,Y
R384ZDBCRMX3WW,5,1,1,Y,Y
R30WZSB3D7WBHH,5,0,0,Y,Y
R1EP2SX74PJB66,1,0,0,Y,Y
R3LLK8NJ28PNEY,4,0,0,Y,Y
REZD6CJEPVUXU,4,0,0,Y,Y
R27IIP49DVBNPS,5,0,0,Y,Y
R3N8TKKUWM9PQG,1,0,0,Y,Y
RJWEKZGTE4JG1,2,0,2,Y,Y
R23G6FQ6FIDBV2,5,0,0,Y,Y
R3C8T0FI3SSD7W,5,0,0,Y,Y
R2J64A9SO3A6NI,5,0,1,Y,Y
R2FG8BKDLJYQA9,1,0,3,Y,N
R1QPS40334L1UC,5,0,1,Y,Y
R3J3O3MGKYUNUV,5,3,3,Y,N
R2HV01GQKGNR32,1,1,1,Y,Y
R2MDBGJM7GBC1A,5,0,0,Y,Y
R2TG1PWFSNIZFO,4,0,0,Y,Y
R1N6YRPJDV2W80,5,0,0,N,Y
R1XOVS2AVPHLVV,5,0,0,N,Y
R1FWYLPPOALS93,5,0,0,N,Y
RIXHU6PCTROJP,1,0,0,N,Y
R394SDDCIRBF5Y,5,0,0,N,Y
R3TXX64UY2EQDR,4,0,0,N,Y
R14XAKKH4585AY,1,0,0,N,Y
RD7XQ9YDD8A4C,1,1,2,N,N
R1MIN978PQ49HU,5,0,0,N,Y
R3GABG52GRVP8M,5,0,0,N,Y
R3S9Y94VWYJ1SC,5,0,0,N,Y
R23AFPM6V9KWRV,1,0,0,N,Y
R23OUFU03OFQWU,5,0,0,N,Y
RG53JUJS9LP51,5,1,1,N,N
RV50NDHC7B72,1,0,0,N,Y
RTO71BDLT4JUR,3,0,0,N,Y
R2BDHPYJDKXU4U,4,0,0,N,N
R41WEWLBI32NR,5,1,1,N,N
R1V3E526OROIJJ,5,0,0,N,Y
R3CU78BH4XYHQ7,2,0,0,N,Y
R1LEE669UD0W9M,4,4,4,N,Y
R3FSVPK4YK04JW,5,0,0,N,Y
R2ONN6TC7HAZ3U,5,0,0,N,Y
R3SN8I8EMGQ64W,5,0,0,N,N
RQZETD2D3HLIH,5,0,0,N,Y
RP4SM8DJR75HO,1,0,1,N,Y
R2R7JWPO3IUFOP,5,0,0,N,Y
RGNADS4N0XJLV,5,0,0,N,Y
R545YFBCM90JL,5,0,0,N,Y
R2K9M8YG0PLBO,1,2,3,N,N
RXIKEHZELOYCL,4,0,1,N,Y
R2VJM0PAQKWTT8,4,0,0,N,Y
R3QF0DL5YRKN52,5,0,0,N,Y
R3KEBMQNAFXYXD,5,0,1,N,Y
R23EF0IWNMCHS1,5,0,0,N,Y
RCME5RSVEGIVK,1,0,0,N,Y
R3O15LPQKIXUE9,5,0,0,N,Y
R2D2HOCNY4CXKZ,5,0,0,N,Y
RWX8NFU8GSYCE,5,0,0,N,Y
R2XRB3GXQWJASC,5,0,0,N,Y
R1XSM1JBBRFT46,5,0,0,N,Y
R1N9KD5UD92S9M,1,1,1,N,Y
RXALH42AUN3O6,5,0,0,N,Y
R279LKB20J0ML9,5,0,0,N,Y
R2V9MCD8LCJC2N,3,0,0,N,Y
RG6GT6G9WNYT1,5,22,22,N,N
ROOYU0YD69YJS,3,0,0,N,Y
R3HL6P7MERPZXD,5,0,0,N,N
RW4MHG6ACIDUB,5,0,0,N,Y
RW2DW54AL5AWB,5,1,1,N,Y
R13F6GJFEMYZFQ,5,0,0,N,Y
R1TFM8S8N3C1QL,5,1,1,N,Y
R2RLHZ7R9JH27,3,0,0,N,N
R2YCBMY9ECV8JG,1,1,1,N,N
R2SYR3O4IA7XR3,1,0,0,N,Y
R3JIFQXOJ20J9U,5,0,0,N,Y
R166T7JZL8UIE8,5,0,0,N,Y
R3ATO4QBG8Y6HI,5,0,0,N,Y
R2WPU7B179MFIS,5,0,0,N,Y
R1LW14VSW1N7T4,5,1,1,N,Y
R3ODWBF0TF6PLH,5,0,0,N,Y
R2LFXNDDVW69QA,5,0,1,N,Y
RD5W2FLJNPVXP,5,1,1,N,Y
R2QEJCHDUJX29I,5,0,1,N,Y
R2C4PVPXVC009S,4,0,0,N,Y
R1I588HHBNC9GE,4,0,0,N,Y
R1PZKZG420UQSM,3,0,0,N,Y
R277I2MXW4YZ7F,5,0,0,N,Y
R3VSOCSY1IC6CC,5,0,0,N,Y
R20OSFGPU4GQPY,5,0,0,N,Y
R3POPKC9MXPO75,2,1,2,N,Y
R17YAR5KSVWYN3,1,0,0,N,Y
R3A10HHEI70N1T,1,0,0,N,Y
R1UJ4MGTNJSV4Y,1,2,2,N,N
R3D83VB4NR6KD6,5,0,18,N,Y
R23OE27IUZBGCV,3,0,2,N,Y
R1D17T97LQ5KYO,5,0,0,N,Y
R27UFMDBU1RRHW,3,0,0,N,Y
R3CDTE9M9WQUUH,1,0,0,N,Y
R2EOC99OCWM3KB,5,0,0,N,Y
R3QWCWDTK9PNQU,5,0,0,N,Y
R3FXNT3UDGJRLI,4,0,0,N,Y
R8595SHEBU8G7,5,0,0,N,Y
R3B8Q5XMG7OZIX,4,0,0,N,Y
R110D5425URGVQ,5,1,1,N,Y
R1JJOZJ6RYUY9O,1,12,15,N,N
R10DM0ZXV3C0AX,2,0,0,N,Y
R3E9H33K3E14HO,5,0,0,N,Y
R14BIRBJ6BHRYD,5,0,0,N,Y
R10BTBU5DS8MZ2,4,0,0,N,N
R3K6253KFZL2SR,4,0,0,N,Y
R2EJ2IIXSPFI9S,5,0,0,N,Y
RJNKV1J68AD1L,1,1,1,N,Y
R7O4ZUYOHFE61,1,6,8,N,Y
R6PSQGZBJEUBA,5,0,0,N,Y
RUEN9XPTQPTXO,5,0,0,N,Y
R3E2ZQP7V55KHT,5,0,0,N,Y
R3ELVAJYY42WQK,3,0,0,N,Y
R12FH66D1LSOLU,5,0,0,N,Y
RTY17RRHAUHWT,5,0,0,N,Y
RODE519Y72V3F,2,1,3,Y,N
R2RR8UQ94SUYTR,1,0,0,Y,Y
R2V9ZHSY6ASQ83,5,0,0,Y,Y
R18MKTIZOJBSZ2,5,0,0,Y,Y
R25TOJBWQDN970,5,0,0,Y,Y
RMN9K84FZL9VK,5,0,0,Y,Y
R2KRK3DI26ZJPN,5,0,0,Y,Y
RHH6IEQ2ZXWOE,5,0,0,Y,Y
R1N6RBI8R8FUO6,5,0,0,Y,Y
R2D396LM4FCAVX,5,0,0,Y,Y
RFBXE3Q3GYQYO,5,68,70,Y,Y
RA2MDT6AP6S8W,5,0,0,Y,N
R1U61VMW0GDTR1,2,0,2,Y,N
R82KK9VVQPR60,2,0,0,Y,Y
RDQZVECP1AVJV,5,0,0,Y,Y
R1X7VW9FFQ6NGY,2,0,0,N,Y
R3LAVTGCM704U5,1,0,0,N,Y
R3IMARJLNSIJF5,1,0,0,N,Y
R1VG2BCUNBWO1D,5,0,0,N,Y
R2J4KNX9CQIIUQ,1,0,0,N,N
R13X3C5XABT5FE,5,0,0,N,Y
R3VGUZ18QSSEIN,5,0,0,N,Y
R3LLD9DRBCLTRL,5,0,0,N,Y
R2YWQ8JLD2D56F,1,0,0,N,Y
R2FR0KHDRDU4G0,5,0,0,N,Y
R37RPLOO3VE73J,5,0,0,N,Y
RTANYQ1U98Y0Y,5,2,2,N,Y
R1DSLCFEPVL95L,3,0,3,N,Y
RJAMG8AEM8WTR,5,0,0,N,Y
RSIFJWT9SEM4Q,5,0,0,N,N
RWTN4PNHMG83X,5,0,1,N,N
R22W3AKK9YJF09,5,0,0,N,Y
R3RDAKDDDMY5JW,1,0,1,N,Y
R2NSZAL0DOBYF8,2,0,0,N,N
R2LBN5ERREQR2Z,5,0,0,N,Y
R2LR8BN6OQR6P9,4,0,0,N,Y
R2JK1C0ABJ8TX6,5,0,0,N,Y
R2CXW3F3XB38Z0,5,0,0,N,Y
R2P96UN58YQ2XD,4,0,0,N,Y
R19YTKV7R1G4OG,1,1,1,N,Y
RWUQ6YJAF0ACY,1,1,1,N,Y
R3JJYG3YIHSCJG,3,0,0,N,Y
R2X90HSP8Q8LYK,2,0,0,N,Y
R1SET7OHMHAQNK,5,0,0,N,Y
R1A6EZB1RVU4XB,2,0,0,N,Y
R1789SAN8V8IAG,5,0,0,N,Y
RYDY5YM5J4BHW,5,0,0,N,Y
R3F6XO9DV26YCS,5,0,0,N,N
R2BAF8A867LK27,5,0,0,N,Y
RK1UCKMGUD8EK,3,0,0,N,Y
R2B4KLWUSATLKF,2,0,1,N,Y
R24FK5PT8DPXYK,3,0,1,N,N
R3J2IB8FLLGR19,5,0,0,N,Y
R21PBAK7KQJYUI,4,2,3,N,Y
R2ITJRB8POAFXP,5,0,0,N,Y
R2ZMIHTXUF8DXE,2,0,0,N,Y
R3EOJEF05TRAIL,5,0,0,N,Y
RX3D89ROHGPDF,5,1,2,N,Y
R3BRM9YAPUUFOI,5,1,1,N,Y
R22PZMYN2GVPOF,3,0,0,N,Y
R1IG5PCYODHCJ1,4,0,0,N,Y
R2SCROUI4LDVD7,5,0,0,N,Y
R3GHWQ9QPUVCJ3,4,0,0,N,Y
R2CYRW6BWH26S2,4,0,0,N,Y
R1SRP7TJPSZT0R,3,0,1,N,Y
R342344GYO3ORB,1,0,0,N,Y
R18B0CRD55WA43,5,0,0,N,Y
R3Z2UTOA7A5NA,5,0,0,N,Y
RLLMO3J6N6GZK,5,0,1,N,N
R39D1J2SHGW4OK,5,0,0,N,Y
R17VYDFRVVO2OJ,5,0,0,N,Y
R1BQO212R0EIF9,5,0,0,N,Y
R2DK83G3CEWH21,5,0,0,N,Y
R3VXRV9B0S2O88,5,2,3,N,Y
R250DWCQVPEF5Z,5,0,0,N,Y
RTYMEW05OP6SG,5,1,1,N,Y
R210WCUHK240J8,5,0,0,N,Y
R3RK7ZG991BB4A,4,3,3,N,Y
RD6T0GE96J2P1,5,0,0,N,Y
R20AEWWYPG22LD,5,0,0,N,Y
R3RRGXKUXQG4E7,2,1,1,N,Y
R2VHZ4HJPTP1IL,5,0,0,N,Y
R26W3TD7TPQ2KB,5,0,0,N,Y
R19D3JSLF248LI,5,0,0,N,Y
R3TCYG26QTDMRK,5,0,0,N,Y
R26M2Y02GXOFHB,4,0,0,N,Y
R30HQA5GT12HZG,5,0,0,N,Y
R3ARGP04X4AIJJ,5,0,0,N,Y
RBPMC04KF08ZE,5,2,2,N,Y
R2CGSX4DCDA2EH,5,0,0,N,Y
R1MS2U3NBIUUYH,5,0,0,N,Y
RB6HU45QO4ECH,5,0,0,N,Y
R2QU4VOQ595WE2,3,0,0,N,Y
R2GUWQLGQ271NX,5,0,0,N,N
R3S7AAXGTWJFTY,1,0,0,N,Y
R2OOG3AXCL8LCG,5,1,1,N,Y
R1I7LWO7DKVBYA,5,0,0,N,Y
RPEONV2SDP2KS,5,0,0,N,Y
R3L5TOLY6KAXX4,5,0,0,N,Y
R1KKZ41Y9HAU1N,5,0,0,N,Y
R2ZBCVK8RGAI86,5,0,0,N,Y
R2CZFMHV2LWXW5,5,0,0,N,Y
R2W5DA5DC3SK,5,1,1,N,Y
R9D52X3LGL2FE,5,0,0,N,Y
R3AFNAC2JYNOMB,5,0,0,N,Y
RM56XKCW34N7I,4,1,1,N,Y
R9YLZF6TN20SD,5,0,0,N,Y
R3U7HEDO7AOWV7,5,0,0,N,Y
R2ZD0W66OY13R4,4,0,1,N,Y
R30OZNT0KFL8FC,5,0,0,N,Y
R2Z9SVS31CA0B0,1,1,2,N,N
RF5M7RMDMX4Q4,3,8,8,N,Y
R1VMQWCGH647JV,5,0,0,N,Y
RKPYNZKP3WQOY,5,0,0,N,Y
R2HH2ZCGVHP3SB,5,0,0,N,Y
R1KD56BS4NDNV2,1,0,0,N,Y
R3INZ2UZSE8WPD,3,0,0,N,Y
R3D0PZYCAEC9M5,4,3,4,N,Y
R2X55RCTJ9ZHDI,4,0,0,N,Y
R3USJVL5RJ6QWJ,2,0,1,N,Y
R37TIDDRKKUS9M,4,1,2,N,Y
R3UXBEK73KU1VP,3,0,0,N,Y
R1FFP780CWGTPD,4,0,0,N,Y
R1G063XS4NTRTB,4,1,1,N,Y
R6SNZGQ87F1S7,5,0,0,N,Y
R34VE0RG13WQP0,5,0,0,N,Y
R1851P8W6SIB7Q,5,1,1,N,N
R2ME48F4S5W5MH,3,1,1,N,Y
RDC9LI4FAB3A6,5,0,0,N,Y
R2KG7ZWHPD36O2,1,0,0,N,Y
R3RS50WITDDAIX,5,3,4,N,Y
R33ENCUFJIEVMH,5,0,0,N,Y
R1AUAUZRP2K2HX,5,0,0,N,Y
R2XHCFGMBZBJ0L,2,0,0,N,Y
R1ZNBPJ7NVOUZU,5,0,0,N,Y
R3FD6HV5GEJFE0,5,0,0,N,N
R7CNBN49O7ADK,1,0,0,N,Y
R1R5GC2VDKQZAH,5,0,1,N,Y
R1N375L69TNN3Q,4,0,0,N,Y
R21XD9I16NGLJ4,5,0,0,N,Y
R1G67P1I07UR5S,4,0,1,N,Y
R2BVVCBE02KT2V,5,0,0,N,N
RCICFUPI58KW3,5,0,0,N,Y
R3DVHNWEL91VXN,4,0,0,N,Y
RX4PHSY93VNV2,5,0,0,N,Y
RI4HJPAW0H1M1,5,0,0,N,Y
RWXXP1301U95M,4,0,0,N,Y
R18WYA7S46CGE0,5,1,1,N,N
R2NGK1GHYPB2NH,2,0,0,N,Y
R6T2U4Z85IN7G,5,0,0,N,Y
R26YA3PUCXWIKZ,5,0,0,N,Y
R1A3LE5YNZUF9C,4,0,0,N,Y
R3A9B8O38S1917,1,0,0,N,Y
RWQT468O49DVL,5,0,0,N,Y
R11HA8E4XL6VZR,5,0,0,N,Y
RVQ3C42Z8L73T,5,0,0,N,Y
R3Q6KXV4MOWDOO,1,1,1,N,N
R1T6XC74YL1LDH,4,0,0,N,Y
R3AU5OEGGPA93N,5,0,0,N,Y
R3PHL4EW9LQVTM,5,0,0,N,Y
RWGCENO4HXYFS,5,0,0,N,Y
RPQNKVC747SP9,3,0,1,N,Y
RP2TASOPGB39Y,1,1,1,N,N
R1MFY8GNZ56EKB,1,0,0,N,Y
R3SOPMHFDS8Q7X,1,0,0,N,Y
R38EVWGXUKV9E1,1,0,4,N,Y
R2SVZH5GM4MO53,5,0,1,N,Y
R1OMV2TW7M50YK,4,2,2,N,Y
R3TPV7OBTT2R8J,4,0,0,N,Y
RS2LTQEII9EO7,5,1,1,N,N
R2AQD17WE4BPXV,1,1,1,N,Y
R2J8L3OD2RFNFS,2,0,1,N,N
ROJUE0PRNJ8Z7,5,0,0,N,Y
R2IV4LKC9Q55X,1,2,2,N,Y
R1M2K71VPUL6I3,5,0,0,N,Y
R1XME6NL0S4802,5,0,0,N,Y
R1I2HASWFIMEM9,5,0,0,N,Y
R3BFBUY3NG7NCB,5,0,0,N,Y
R17A3O274JIQL8,1,0,0,N,Y
R1MCGC4TWK4CM9,5,0,0,N,Y
R2RPI6SHJTWDCP,3,1,2,N,Y
RQMGWZ68IENC1,5,0,0,N,Y
R260MOWB3LWUKB,5,0,0,N,Y
R3K9ZM8HWD1366,5,0,0,N,Y
R27LPC900BNSHS,5,0,0,N,Y
R1GIALD76OLKW4,5,0,0,N,Y
R3ERRQTUPZGGNM,4,0,0,N,Y
R3ACCXVCE72BWC,5,0,0,N,Y
R27NGYFN58661R,1,0,0,N,Y
R2I7J4Y9C34FK5,5,0,0,N,Y
RG64E0TZQ0S2R,5,0,0,N,Y
R1V3C3GVIATLV1,5,0,0,N,Y
RMDESPSRYL6C6,5,0,0,N,Y
R2RO7CDAJEW98K,5,0,0,N,Y
R2A1KMZX7GAQLB,5,0,0,N,Y
R11GFEJ28RWMCC,5,0,0,N,Y
R2LLW3UW1WZV5V,5,0,0,N,Y
R2Y8YJP7JUX72E,5,0,0,N,Y
R113W6N08A4AA7,5,0,0,N,Y
R3NL1KNNRVEKN4,5,0,0,N,Y
R1TQF13EK3UPLN,3,0,0,N,Y
